id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
47802075,💜 RARE FIND! The LOCATION You Want To Stay when in Downtown NOLA! Queen Sleeper + Balconies | The Desire,293742020,New Orleans Luxury,,Central Business District,29.94596,-90.06484,Entire home/apt,581,1,8,2021-12-31,0.48,41,334,2,"19STR-16677, 20-OSTR-00330"
47802076,👏🏽 BE IN THE CENTER OF IT ALL! THE DOWNTOWN LOCATION You Want to Stay in When In NOLA! | The Catherine,293742020,New Orleans Luxury,,Central Business District,29.94651,-90.06536,Entire home/apt,648,30,0,,,41,304,0,"20STR-16479, 20-OSTR-00330"
47802077,Penthouse with Large Private Balcony Overlooking City,293742020,New Orleans Luxury,,Central Business District,29.9449,-90.06702,Entire home/apt,839,3,5,2022-09-01,0.67,41,257,5,"20STR-14906, 20-OSTR-00330"
47814017,"Idyllic NOLA Home w/Patio, 2 Mi to Bourbon Street!",122380652,Evolve,,Central City,29.93226,-90.08703,Entire home/apt,279,2,3,2022-07-20,0.69,33,322,3,"22-RSTR-05275, 22-OSTR-04595"
47827848,Garden District NOLA Living at its best!,95905119,MySouthernComfort,,Central City,29.93885,-90.07534,Entire home/apt,419,1,10,2022-05-29,0.90,12,142,10,"20-CSTR-27447, 20-OSTR-00670"
47828178,Alabo Abode- Holy Cross- Beautiful View of River,378697344,Rayya,,Holy Cross,29.95341,-90.01409,Entire home/apt,117,2,59,2022-09-05,3.13,3,149,34,"22-RSTR-11560, 22-OSTR-12198"
47833967,The Orleans House | One of a Kind Historic Landmark w POOL near FQ,385525969,Orleans,,Tulane - Gravier,29.9605,-90.07795,Entire home/apt,1283,3,27,2022-08-28,1.39,1,225,23,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
47834001,Modern Loft Steps to Bourbon St.,95683904,Brad,,Central Business District,29.95186,-90.07197,Entire home/apt,134,2,10,2022-07-18,0.58,18,81,9,"20CSTR-29756, 20-OSTR-0047"
47842144,Spacious and Cozy with 5 Bathrooms!,370909686,Heather,,Holy Cross,29.95961,-90.02085,Entire home/apt,373,3,33,2022-09-04,1.84,13,325,31,"20STR-00484, 20-OSTR-30685"
47844888,Massive House Near the French Quarter,185244265,One Stop Property Shop,,St. Roch,29.98176,-90.05384,Entire home/apt,150,2,29,2022-08-16,1.78,19,261,18,"20-RSTR-33182, 22-OSTR-00902"
47848705,The Bell Quarters - Spain,55612356,Lydia,,Milan,29.93181,-90.09759,Entire home/apt,99,2,16,2022-05-09,0.84,3,138,12,"22-RSTR-02359, 22-OSTR-02363"
47860353,The Irish Channel Gem,1616266,Iliana,,Irish Channel,29.92277,-90.08318,Entire home/apt,257,2,31,2022-07-31,1.77,2,237,24,"21-RSTR-00848, 21-OSTR-00847"
47869142,New 2 Bed 1 Bath House Near Food & French Quarter,347642,Jullien,,St. Roch,29.97082,-90.05072,Entire home/apt,65,30,7,2022-07-05,0.38,5,245,4,
47884605,Sunny Historic Bywater Home for 10 w Private Pool,385976149,Sarah,,Bywater,29.9629,-90.047096,Entire home/apt,816,3,55,2022-08-23,3.29,1,277,41,"21CSTR-30158, 21-OSTR-30158"
47885427,Condo Loft in Historic Building w/ Courtyard Pool,53598593,Joshua,,Central City,29.94012,-90.0725,Entire home/apt,90,30,7,2022-08-06,0.38,1,270,3,
47885486,Grand Mansion in the Heart of French Quarter (60 day minimum),385992081,Peggy,,French Quarter,29.96152,-90.063,Entire home/apt,165,30,1,2021-02-22,0.05,1,0,0,
47926639,SPACIOUS HISTORIC CHARMER IN 🧡 OF DOWNTOWN 2 KITCHENS 2 LIVING ROOMS 2 BALCONIES WRAPPED IN WROUGHT IRON! 🧡,293742020,New Orleans Luxury,,Central Business District,29.9448,-90.06504,Entire home/apt,648,1,0,,,41,277,0,"19STR-16489, 20-OSTR-00330"
47928332,"by tulane univ, street car, 1 bed room apartment",48187766,Olive,,Audubon,29.94977,-90.11894,Entire home/apt,100,30,0,,,24,180,0,
47943889,5 Min from French Quarter. Visit like a local!,215875041,Krista,,Bayou St. John,29.97335,-90.08605,Entire home/apt,110,1,44,2022-09-06,2.59,2,348,32,"21-RSTR-00537, 21-OSTR-01323"
47951981,Spacious Oasis Near French Quarter,11326919,Benjamin,,Tulane - Gravier,29.96526,-90.0812,Entire home/apt,222,2,11,2021-12-30,0.61,6,0,2,"20-CSTR-20455, 19-OSTR-70258"
47952296,Sleeps 16 w/ 14 beds-5 bdrms 4 full baths 4K sq ft,210721312,Leddy,,Central Business District,29.94981,-90.06473,Entire home/apt,1142,1,36,2022-08-07,2.42,11,248,31,"20RSTR-00117, 20OSTR-00357"
47957997,"Luxury Pool House, steps to the French Quarter!",29473980,Casey,,Treme - Lafitte,29.96657,-90.06553,Entire home/apt,261,3,34,2022-08-15,2.22,1,93,23,"20-RSTR-33110, 20-OSTR-01646"
47982094,Spacious and Convenient Garden District 2 Bedroom,66061995,Joshua,,Irish Channel,29.92544,-90.07978,Entire home/apt,154,1,84,2022-08-29,4.79,1,67,58,"20STR-20663, 20-OSTR-02134"
47986266,*French Quarter & Bourbon* Private Room -New A/C!,386835865,Big Easy,,Central Business District,29.95454,-90.07181,Private room,110,1,48,2022-08-25,2.64,4,346,18,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
47986353,French Quarter 4 Beds Private Shared Bath: New A/C,386835865,Big Easy,,Central Business District,29.95495,-90.07081,Private room,58,1,26,2021-07-04,1.49,4,0,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
47986917,French Quarter Hostel Dorm - New Air Conditioning!,386835865,Big Easy,,Central Business District,29.95459,-90.07227,Shared room,32,1,32,2022-07-26,1.87,4,359,27,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
47987104,Two beds for Two Guests IN French Quarter! New A/C,386835865,Big Easy,,Central Business District,29.95598,-90.07255,Private room,45,1,2,2021-06-11,0.12,4,0,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
47990396,New Renv. Home 0.6 Miles to French Quarter/Bourbon,68377984,Christin,,Seventh Ward,29.97086,-90.06014,Entire home/apt,500,2,8,2022-07-04,0.75,1,264,8,"20-RSTR-33196, 21-OSTR-08391"
48003316,Gentilly 2-Bedroom Mother-in-Law Suite!!,386969133,Edwina,,Gentilly Terrace,30.01238,-90.05224,Entire home/apt,107,2,30,2022-09-05,1.93,1,90,23,"20RSTR-33403, 20OSTR-33399"
48003747,Ochsner Hospital and Lycee Francais School,49452897,Lisa,,Leonidas,29.95734,-90.12941,Shared room,35,30,0,,,25,365,0,
48015376,New Orleans Pied-a-Terre,70189848,Jen,,St. Claude,29.97785,-90.04688,Entire home/apt,150,30,2,2022-08-06,0.21,2,357,2,
48023694,Elegant Designer's Retreat on Magazine Street,227499613,Jo Ann,,Touro,29.92231,-90.09458,Entire home/apt,223,2,51,2022-08-23,2.74,1,71,32,"19STR-17140, 20-OSTR-01608"
48026133,"Beautiful, spacious home with private, heated pool",19165880,Kerri,,Broadmoor,29.94214,-90.10621,Entire home/apt,636,3,2,2021-05-22,0.11,1,321,0,"21STR-10870, 21-OSTR-10870"
48031524,Spellbound Suite,387194405,Jeanne,,French Quarter,29.95576,-90.06663,Entire home/apt,306,60,51,2022-09-05,2.78,2,217,30,"20STR-32347, 20-OSTR-32347"
48032230,Enchanted Quarters,387194405,Jeanne,,French Quarter,29.9558,-90.06701,Entire home/apt,325,60,51,2022-06-14,2.88,2,209,33,"20STR-32347, 20-OSTR-32347"
48038679,RENOVATED Historical Condo near French Quarter!,393425768,Sam,,Treme - Lafitte,29.9698,-90.06947,Entire home/apt,129,1,54,2022-07-18,2.83,52,150,26,"20-CSTR-31544, 21-OSTR-12387"
48038927,BEAUTIFUL Condo near French Quarter!,393425768,Sam,,Treme - Lafitte,29.96983,-90.06967,Entire home/apt,130,1,50,2022-08-31,2.62,52,150,28,"20-CSTR-31546, 21-OSTR-12387"
48039394,GORGEOUS Suite near French Quarter!,393425768,Sam,,Seventh Ward,29.96916,-90.0677,Entire home/apt,130,1,46,2022-07-23,2.41,52,150,27,"20-CSTR-31547, 21-OSTR-12387"
48039515,NEW Classic Condo near French Quarter,393425768,Sam,,Seventh Ward,29.97,-90.06761,Entire home/apt,130,1,45,2022-09-05,2.35,52,150,27,"20-CSTR-31549, 21-OSTR-12387"
48039741,NEWLY RENOVATED Suite near French Quarter,393425768,Sam,,Seventh Ward,29.97121,-90.06931,Entire home/apt,130,1,32,2022-08-13,1.68,52,150,22,"20-CSTR-31550, 21-OSTR-12387"
48045916,Uptown suite 2 blocks from St Charles Streetcar,54055747,Frank,,Uptown,29.928921202594243,-90.1104165482583,Entire home/apt,61,2,53,2022-08-23,4.38,4,76,53,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
48052609,1 Bedroom Suite in a Pet Friendly FQ Hotel,358203070,La Galerie,,Central Business District,29.95349,-90.06778,Private room,201,1,5,2022-05-13,0.28,3,295,2,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
48063706,"Serenity+Pool+Covenience+Luxury,5B/5BA Masterpiece",378731093,Mark,,Central City,29.9405,-90.07603,Entire home/apt,495,2,44,2022-09-04,2.70,1,279,33,"18STR-16316, 21-OSTR-16316"
48072937,Charming 1BR New Orleans Home,124259431,Vizion,,St. Roch,29.98854,-90.06811,Entire home/apt,47,30,3,2022-04-20,0.18,4,358,1,
48089282,Relax and stay a while in this LGD beauty,17332711,Robin,,Lower Garden District,29.93381,-90.0716,Entire home/apt,125,30,6,2022-06-30,0.38,1,201,3,
48095284,Stunning Victorian 1 Block Off St. Charles,32193446,Bradley,,Milan,29.92928,-90.09933,Entire home/apt,311,2,42,2022-08-21,3.34,1,108,41,"21-RSTR-12380, 21-OSTR-15353"
48096645,FAMOUSLY VIBRANT Corporate Rental,185244265,One Stop Property Shop,,Marigny,29.9632,-90.05359,Entire home/apt,43,30,12,2022-08-04,1.41,19,75,12,"21RSTR-83793, 21OSTR-97821"
48097605,NOLA on the River!,249417794,Anjelica,,Whitney,29.95235,-90.04036,Entire home/apt,200,2,23,2022-09-04,2.62,2,232,23,"21-RSTR-14838, 21OSTR14838"
48105205,Magnolia Boutique Hotel QQ,342206187,Magnolia Hotel,,Central Business District,29.95102,-90.06853,Private room,73,1,15,2022-06-25,0.82,13,3,10,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
48107124,Charming Streetcar Suite,89360763,Jodie,,City Park,29.98184,-90.09171,Entire home/apt,60,2,8,2022-09-05,0.50,1,0,2,"22-RSTR-04962, 22-OSTR-04959"
48108321,Comfortable Modern House with Special Week Rates,387940300,Sam,,Mid-City,29.96399,-90.09857,Entire home/apt,1000,2,0,,,1,0,0,"19STR-17671, 19-OSTR-1998"
48110487,1 mile to the French Quarter!,24500785,Rik,,St. Roch,29.97646,-90.05507,Entire home/apt,131,2,72,2022-09-05,4.07,1,159,55,"22-RSTR-14259, 22-OSTR-14261"
48132424,Luxury Couples Studio WALK TO STREETCAR!! & 3.5Miles to BOURBON STREET & JAZZ FEST!!,239169882,Michael,,Leonidas,29.96077,-90.11932,Entire home/apt,77,1,96,2022-08-25,5.05,2,130,67,"21RSTR-01549, 20OSTR-02760"
48132620,The Prince on Pleasant Brand New Irish Channel,20627474,Kurt,,Irish Channel,29.91941,-90.08497,Entire home/apt,474,3,8,2022-08-08,0.80,2,296,8,"21-CSTR-03984, 22-OSTR-00198"
48135374,Chic Carondelet Condo!,380578336,Michelle,,Central Business District,29.95108,-90.07169,Entire home/apt,145,2,61,2022-09-05,3.36,2,124,47,"20CSTR-33267, 20OSTR-33262"
48143341,Marigny Magic 4br- Close to Frenchmen!,112910785,Marigny,,Marigny,29.96707,-90.05836,Entire home/apt,268,3,41,2022-08-21,2.19,58,298,23,"19STR-00442, 19-ostr-0044"
48148498,"4 Bedroom, 3 Bath with Beautiful Outdoor Patio!",4871580,Matthew,,Central City,29.94034,-90.07282,Entire home/apt,913,3,31,2022-09-05,1.94,2,301,25,"21RSTR-43764, 21OSTR-76321"
48155720,Nice house .. At St Roch Market .. Lush courtyard,10468589,Ann,,St. Roch,29.96999,-90.05138,Entire home/apt,125,3,23,2022-09-05,1.93,1,71,23,"21-CSTR-09651, 20-OSTR-20495"
48167970,Hidden Jewel in La Nouvelle-Orléans,100934055,Marc,,Marigny,29.9659,-90.0579,Entire home/apt,184,2,107,2022-09-05,5.99,2,78,74,"22-RSTR-00679, 22-OSTR-00681"
48177913,"Modern Cottage House, French Quarter 5 Mins. Away",4761426,Joseph,,Tulane - Gravier,29.96509,-90.08128,Entire home/apt,64,2,124,2022-08-26,6.65,5,234,89,"20STR-27334, 20-OSTR-27334"
48181787,"Funky House w/Vintage Décor, 10min from Quarter",370909686,Heather,,Seventh Ward,29.98558,-90.06433,Entire home/apt,178,2,20,2022-03-04,1.07,13,68,8,"22RSTR-07362, 21-OSTR-18039"
48182223,Mid City Southern Living on Lopez,237416142,Nancy,,Mid-City,29.96334,-90.09611,Entire home/apt,188,3,33,2022-09-05,1.86,14,236,21,"20CSTR-33211, 19-OSTR-26238"
48182882,Longterm Stay In Nola! No Fees,49452897,Lisa,,Leonidas,29.96064,-90.12251,Shared room,40,30,0,,,25,0,0,
48182949,Mid City Southern Charmer on Lopez,237416142,Nancy,,Mid-City,29.9634,-90.0981,Entire home/apt,199,3,25,2022-07-31,1.55,14,245,21,"20CSTR-33205, 20OSTR-26238"
48183734,Steps off St Charles Ave | Mardi Gras Route | 3BD,388721382,Carondelet,,Central City,29.94092,-90.07398,Entire home/apt,160,1,124,2022-09-05,6.84,2,194,90,"19STR-23323, 20-OSTR-00690"
48184090,Close To All Of The Tourist Attractions!,388721382,Carondelet,,Central City,29.94291,-90.0753,Entire home/apt,110,1,52,2022-08-27,2.89,2,231,43,"19STR-19601, 20-OSTR-00690"
48185720,Sweet Retreat in Mid City - 2 Bedrooms!,388744393,Brian,,Mid-City,29.96986,-90.09976,Entire home/apt,100,2,58,2022-07-13,3.20,1,141,44,"19STR-70031, 19OSTR-26421"
48186083,"MARINA HOUSE ON WATER- SUNSET VIEWS, BOATSLIP",746184,Carrie,,West End,30.02613,-90.11912,Entire home/apt,100,30,0,,,4,147,0,
48186452,Albert and Doug’s Cuban Creole Cottage,124606832,Albert,,Hollygrove,29.96353,-90.1217,Entire home/apt,60,60,0,,,1,183,0,"20STR-81655, 69-OSTR-86155"
48186582,Quaint Garden District Condo,344801075,Richard,,Touro,29.92663,-90.09087,Entire home/apt,68,30,6,2022-08-04,0.38,1,50,3,
48192001,La Casa de Ulloa of New Orleans,237416142,Nancy,,Mid-City,29.96671,-90.1023,Entire home/apt,171,3,48,2022-09-05,2.72,14,261,33,"22-CSTR-00575, 19OSTR-26238"
48192871,Nola Creole Queen of New Orleans,237416142,Nancy,,Mid-City,29.96184,-90.09576,Entire home/apt,392,3,19,2022-07-04,1.26,14,240,14,"20CSTR-28148, 19OSTR-26238"
48195496,"Bayou Bliss, Mid City Steps to Streetcar",299281429,Elizabeth,,Mid-City,29.96919,-90.09217,Entire home/apt,276,3,56,2022-08-27,3.21,1,139,40,"23CSTR-00472, 22OSTR-02500"
48200009,30 Day  Custom Bunkbeds Discount,49452897,Lisa,,Leonidas,29.95813,-90.13038,Shared room,70,30,0,,,25,365,0,
48209193,60 Day Minimum - French Quarter 1 Bedroom Balcony!,1502676,Aaron,,French Quarter,29.96451,-90.06288,Entire home/apt,141,59,7,2022-07-01,0.42,2,239,4,
48211631,9 BR Historic Marigny Mansion near French Quarter,376995864,EsplanadeMansion,,Treme - Lafitte,29.96659,-90.065,Private room,1642,1,1,2022-09-05,1,8,262,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
48215335,"2 Bedroom Uptown New Orleans, 7 mins from FQ",11372242,Thiamanti,,Lower Garden District,29.9351,-90.07501,Entire home/apt,132,2,25,2022-07-04,1.41,40,30,14,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
48227204,"Artsy, Cozy Home in the Heart of NOLA",389102150,Gregory,,St. Roch,29.972033,-90.05262,Entire home/apt,103,30,43,2022-07-30,2.63,2,340,32,"21-RSTR-01002, 21-OSTR-00814"
48240779,"Family home | blocks to Tremé, FQ, Frenchmen",384163501,Fleur ⅆⅇ Lit,,Seventh Ward,29.97196,-90.06274,Entire home/apt,271,1,19,2022-09-05,1.06,3,27,11,"22-RSTR-04647, 22-OSTR-04629"
48241912,"Guest suite | blocks from Tremé, FQ, Frenchmen",384163501,Fleur ⅆⅇ Lit,,Seventh Ward,29.97193,-90.06283,Entire home/apt,100,2,0,,,3,0,0,"22-RSTR-04626, 22-OSTR-04629"
48243093,The Cozy Cypress Condo,389248415,Edris,,Tall Timbers - Brechtel,29.89998,-89.99465,Entire home/apt,95,1,26,2022-09-05,3.11,1,335,26,"22-RSTR-12601, 22-OSTR-11639"
48251787,NOLA Guesthouse with Private Pool!,198018061,Michael,,Uptown,29.92379,-90.11183,Entire home/apt,189,3,73,2022-09-05,4.01,1,119,46,"21RSTR-01326, 21-OSTR-02046"
48256894,*1636ft²*Parking*940Mbps*Smart TV*Full Kitchen,137597490,Eb,,Gert Town,29.95579,-90.10162,Shared room,13,30,4,2022-08-02,0.26,6,90,3,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
48260394,"9a Fleur De Lis Mansion Spa/Pool, B&B # 255726",4981655,Jim And Mikki,,Lower Garden District,29.93653678894043,-90.06919860839844,Entire home/apt,1353,2,13,2022-08-15,0.93,16,246,11,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
48272416,*Smart TV*A/C*W/D*Full Kitchen*940Mbps*1636ft²,137597490,Eb,,Gert Town,29.95398,-90.10034,Shared room,13,30,6,2022-08-01,0.52,6,90,6,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
48279933,"BRAND NEW Jazz Fest Studio, Steps from Esplanade!",39813389,Trey,,Treme - Lafitte,29.97369,-90.07497,Entire home/apt,120,2,18,2022-07-10,1.05,1,167,15,"20STR-30020, 20-OSTR-30018"
48283549,V&J Short Term Rental,162234887,Viola,,Treme - Lafitte,29.969885,-90.081917,Entire home/apt,220,1,4,2022-09-04,0.29,1,255,3,"21-RSTR-02076, 20-OSTR-01528"
48285982,*Self Check-In*1636ft²*940Mbps*A/C*10min→Airport,137597490,Eb,,Gert Town,29.95538,-90.09974,Shared room,13,30,5,2022-07-15,0.29,6,90,3,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
48286747,8-Suite Guesthouse - Just renovated - Sleep 32!,228884211,Campeche,,Bayou St. John,29.97074,-90.08495,Private room,900,1,7,2021-10-03,0.42,8,0,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
48287207,Uptown Home near Tulane . Great neighborhood!,12638573,Bradley,,Audubon,29.93593,-90.11277,Entire home/apt,240,3,4,2022-09-05,1.10,1,142,4,"21-RSTR-03269, 21-OSTR-06705"
48288619,Charming and Bright Bayou St. John Shotgun,253539537,Jonathon,,Bayou St. John,29.97313,-90.08398,Entire home/apt,100,1,47,2022-07-25,2.67,1,83,36,"21-RSTR-03768, 21-OSTR-06155"
48292917,"Historic 5 BR Home In Lower Garden, Close to DT",4871580,Matthew,,Central City,29.93882,-90.07423,Entire home/apt,743,3,25,2022-09-05,1.58,2,328,17,"19STR-23673, 19-OSTR-6732"
48301816,Monthly Loft Bed Rental,49452897,Lisa,,Leonidas,29.95816,-90.12886,Shared room,33,30,1,2022-04-19,0.21,25,365,1,
48327469,Trendy Art Filled Mid-City Oasis w Private Heated Pool near FQ,40141271,Sydney,,Treme - Lafitte,29.96764,-90.08253,Entire home/apt,315,2,48,2022-08-21,2.69,3,318,27,"20STR-00000, 20-OSTR-03058"
48328885,Magnolia New Orleans - King Room,342206187,Magnolia Hotel,,Central Business District,29.9513,-90.06757,Private room,77,1,26,2022-09-07,1.45,13,3,22,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
48329353,Historic Luxury Retreat,319011975,David,,Central City,29.94122,-90.07479,Entire home/apt,582,1,31,2022-08-14,1.79,4,320,27,"22-CSTR-04113, 21-OSTR-20945"
48329654,Sleek Historic Apartment | 5 min to FQ,314495800,Patrick,,Central Business District,29.95078,-90.06639,Entire home/apt,426,1,37,2022-08-14,2.15,3,281,29,"21-CSTR-18365, 21-OSTR-17628"
48330403,"Tranquil, Clean Luxury Home | Near Lake, 3mi to FQ",60833585,Mark,,Milneburg,30.0164,-90.04873,Entire home/apt,287,30,43,2022-08-21,2.34,1,345,26,"22-RSTR-04179, 22-OSTR-03048"
48331149,Sunny Freshly Renovated Art Pad- Great for Groups!,112910785,Marigny,,St. Roch,29.97094,-90.05079,Entire home/apt,330,3,37,2022-08-15,2.21,58,309,24,"22-CSTR-06460, 20-OSTR-00044"
48331457,Haunted Marigny Mansion- 10 bedrooms!,112910785,Marigny,,Marigny,29.96731,-90.06203,Entire home/apt,765,3,22,2022-09-05,1.33,58,265,14,"21-CSTR-02590, 21-ostr-00044"
